ArrayTaskID RA DEC PX PMRA PMDEC POSEPOCH
205 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.0465098775371615 0.06706353456507053 57849.0
206 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.0465098775371615 0.3285732621155879 57849.0
207 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.0465098775371615 0.5900829896661053 57849.0
208 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.0465098775371615 0.8515927172166227 57849.0
209 0:30:27.4249447 4:51:39.7159 3.2072240580737574 -6.0465098775371615 1.11310244476714 57849.0
210 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.2578345561116056 0.06706353456507053 57849.0
211 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.2578345561116056 0.3285732621155879 57849.0
212 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.2578345561116056 0.5900829896661053 57849.0
213 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.2578345561116056 0.8515927172166227 57849.0
214 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.1521722168243835 0.06706353456507053 57849.0
215 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.1521722168243835 0.3285732621155879 57849.0
216 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.1521722168243835 0.5900829896661053 57849.0
217 0:30:27.4249447 4:51:39.7162 2.8773835086748143 -6.1521722168243835 0.8515927172166227 57849.0
